order_month,customer_state,product_category_name,payment_type,cuboid_level,support_count,order_count,total_sales,avg_review_score,avg_delivery_days
2017-07,SP,cama_mesa_banho,credit_card,4,204,178,25637.249999999996,4.1911764705882355,4.901960784313726
2017-08,SP,cama_mesa_banho,credit_card,4,203,160,21825.82,4.315270935960591,4.266009852216749
2018-04,SP,moveis_decoracao,credit_card,4,200,150,20127.95,3.965,3.66
2018-05,SP,moveis_decoracao,credit_card,4,200,147,18927.39,4.13,4.03
2017-12,SP,cama_mesa_banho,credit_card,4,199,174,22424.67,4.090452261306533,6.241206030150754
2018-01,SP,esporte_lazer,credit_card,4,198,184,26704.18,4.116161616161616,6.681818181818182
2018-04,SP,esporte_lazer,credit_card,4,194,173,23373.45,4.355670103092783,4.510309278350515
2018-04,SP,utilidades_domesticas,credit_card,4,194,173,22211.96,4.051546391752577,4.22680412371134
2017-11,SP,esporte_lazer,credit_card,4,193,175,22870.67,4.33678756476684,5.310880829015544
2018-04,SP,informatica_acessorios,credit_card,4,189,166,20502.979999999996,4.084656084656085,4.5661375661375665
2018-05,SP,esporte_lazer,credit_card,4,186,167,23799.6,4.408602150537634,4.56989247311828
2018-08,SP,esporte_lazer,credit_card,4,184,169,22477.11,4.315217391304348,3.2010869565217392
2017-10,SP,cama_mesa_banho,credit_card,4,177,134,17112.440000000002,3.610169491525424,5.440677966101695
2017-09,SP,cama_mesa_banho,credit_card,4,176,154,20465.199999999997,4.153409090909091,4.806818181818182
2017-11,RJ,cama_mesa_banho,credit_card,4,173,137,19243.510000000002,3.3583815028901736,16.14450867052023
2017-11,SP,brinquedos,credit_card,4,171,156,21523.44,4.16374269005848,5.918128654970761
2017-11,SP,beleza_saude,credit_card,4,165,160,26192.550000000003,4.3090909090909095,5.345454545454546
2018-07,SP,esporte_lazer,credit_card,4,163,142,18791.31,3.9693251533742333,3.1165644171779143
2017-11,SP,utilidades_domesticas,credit_card,4,163,140,17172.440000000002,4.190184049079755,5.969325153374233
2018-08,SP,moveis_decoracao,credit_card,4,163,121,16822.75,4.03680981595092,3.184049079754601
2017-12,SP,moveis_decoracao,credit_card,4,162,127,14653.520000000002,3.925925925925926,6.049382716049383
2017-12,SP,esporte_lazer,credit_card,4,161,141,21126.06,4.180124223602484,6.416149068322981
2018-07,SP,moveis_decoracao,credit_card,4,159,119,17413.33,4.446540880503145,3.138364779874214
2018-06,SP,relogios_presentes,credit_card,4,153,138,24033.98,4.137254901960785,3.6862745098039214
2018-08,SP,relogios_presentes,credit_card,4,151,141,27767.039999999994,4.059602649006623,3.0728476821192054
2017-08,SP,moveis_decoracao,credit_card,4,151,116,15444.020000000002,4.079470198675497,3.9271523178807946
2018-03,SP,moveis_decoracao,credit_card,4,149,121,15161.04,4.154362416107382,5.671140939597316
2017-06,SP,cama_mesa_banho,credit_card,4,149,124,14874.329999999998,4.033557046979865,6.617449664429531
2017-11,SP,relogios_presentes,credit_card,4,148,136,33404.05,4.033783783783784,5.601351351351352
2018-05,SP,informatica_acessorios,credit_card,4,148,140,16276.67,4.04054054054054,5.6824324324324325
2018-08,SP,informatica_acessorios,credit_card,4,148,134,15792.019999999999,4.344594594594595,3.8716216216216215
2017-12,SP,beleza_saude,credit_card,4,147,132,22242.63,4.374149659863946,5.517006802721088
2017-12,SP,brinquedos,credit_card,4,147,138,18827.54,4.020408163265306,6.074829931972789
2018-01,SP,papelaria,credit_card,4,146,142,16329.8,4.335616438356165,5.965753424657534
2018-06,SP,moveis_decoracao,credit_card,4,144,109,17485.94,4.111111111111111,3.736111111111111
2018-04,SP,relogios_presentes,credit_card,4,142,134,30418.41,4.563380281690141,4.169014084507042
2018-06,SP,esporte_lazer,credit_card,4,140,126,17794.21,4.2785714285714285,3.942857142857143
2017-10,SP,esporte_lazer,credit_card,4,140,124,17655.89,4.057142857142857,5.314285714285714
2018-02,SP,moveis_decoracao,credit_card,4,139,101,13287.380000000001,3.776978417266187,6.122302158273381
2018-07,SP,relogios_presentes,credit_card,4,138,136,26108.559999999998,4.028985507246377,3.391304347826087
2018-02,SP,utilidades_domesticas,credit_card,4,138,122,14371.989999999998,3.847826086956522,6.579710144927536
2017-11,SP,informatica_acessorios,credit_card,4,137,118,21456.76,4.109489051094891,6.656934306569343
2017-09,SP,esporte_lazer,credit_card,4,134,125,16230.54,4.253731343283582,5.485074626865671
2017-11,SP,ferramentas_jardim,credit_card,4,131,101,12970.249999999998,4.099236641221374,7.435114503816794
2018-06,SP,informatica_acessorios,credit_card,4,130,116,14467.309999999998,4.030769230769231,4.7153846153846155
2018-03,SP,utilidades_domesticas,credit_card,4,128,115,16061.919999999998,4.125,5.3359375
2018-07,SP,informatica_acessorios,credit_card,4,128,114,15750.999999999998,4.3984375,4.4765625
2017-12,SP,relogios_presentes,credit_card,4,127,117,24616.440000000002,4.15748031496063,5.2047244094488185
2018-08,SP,automotivo,credit_card,4,127,120,16404.89,4.188976377952756,2.8661417322834644
2018-01,SP,utilidades_domesticas,credit_card,4,124,116,14193.05,4.209677419354839,5.403225806451613
2017-05,SP,cama_mesa_banho,credit_card,4,122,102,12469.529999999999,4.327868852459017,6.950819672131147
2017-08,SP,esporte_lazer,credit_card,4,119,108,14536.020000000002,4.201680672268908,4.19327731092437
2017-06,SP,utilidades_domesticas,credit_card,4,119,103,9653.030000000002,4.084033613445378,4.319327731092437
2018-03,SP,relogios_presentes,credit_card,4,118,117,29006.219999999994,4.203389830508475,8.11864406779661
2018-05,SP,automotivo,credit_card,4,118,113,16994.239999999998,4.169491525423729,4.8559322033898304
2018-01,SP,relogios_presentes,credit_card,4,116,110,28462.909999999996,4.086206896551724,6.620689655172414
2018-03,SP,automotivo,credit_card,4,116,111,17257.340000000004,4.275862068965517,7.025862068965517
2017-10,SP,beleza_saude,credit_card,4,116,103,13075.55,4.224137931034483,3.8620689655172415
2018-02,SP,informatica_acessorios,boleto,4,115,77,15427.249999999998,3.260869565217391,8.147826086956522
2018-02,SP,telefonia,credit_card,4,115,98,4597.5599999999995,3.617391304347826,4.391304347826087
2018-02,RJ,informatica_acessorios,credit_card,4,112,94,13501.36,2.7857142857142856,20.848214285714285
2018-04,SP,automotivo,credit_card,4,110,102,16871.840000000004,4.163636363636364,4.336363636363636
2017-08,SP,utilidades_domesticas,credit_card,4,110,92,10548.050000000001,3.890909090909091,3.727272727272727
2017-03,SP,moveis_decoracao,credit_card,4,110,94,8696.210000000001,4.172727272727273,5.863636363636363
2017-07,SP,esporte_lazer,credit_card,4,109,95,12289.559999999998,4.467889908256881,4.330275229357798
2018-02,SP,automotivo,credit_card,4,108,94,13181.199999999999,4.12037037037037,5.574074074074074
2017-08,SP,informatica_acessorios,credit_card,4,108,90,12971.830000000002,4.324074074074074,3.8796296296296298
2017-07,SP,moveis_decoracao,credit_card,4,108,87,9578.470000000001,4.231481481481482,4.027777777777778
2018-03,RJ,cama_mesa_banho,credit_card,4,107,88,11881.339999999998,2.9813084112149535,22.7196261682243
2018-02,MG,informatica_acessorios,credit_card,4,107,86,10945.43,3.710280373831776,13.626168224299066
2017-07,SP,beleza_saude,credit_card,4,107,81,9367.28,3.467289719626168,4.831775700934579
2017-12,SP,utilidades_domesticas,credit_card,4,106,94,10663.289999999999,4.30188679245283,5.264150943396227
2017-05,SP,utilidades_domesticas,credit_card,4,106,87,9530.569999999998,4.264150943396227,4.764150943396227
2018-06,SP,automotivo,credit_card,4,105,89,13560.54,4.114285714285714,2.8476190476190477
2017-07,SP,utilidades_domesticas,credit_card,4,105,82,9241.38,4.104761904761904,4.304761904761905
2018-05,SP,bebes,credit_card,4,104,89,14467.76,4.25,5.4423076923076925
2017-08,SP,beleza_saude,credit_card,4,104,97,10723.22,4.4423076923076925,4.134615384615385
2017-10,SP,moveis_decoracao,credit_card,4,104,73,7289.77,4.144230769230769,4.134615384615385
2018-03,SP,telefonia,credit_card,4,103,97,6019.910000000001,4.029126213592233,4.320388349514563
2017-04,SP,cama_mesa_banho,credit_card,4,100,84,12394.029999999999,4.2,7.77
2017-03,SP,cama_mesa_banho,credit_card,4,100,83,11072.1,4.01,6.63
2018-07,SP,automotivo,credit_card,4,100,94,10802.8,4.43,3.51
2017-10,SP,relogios_presentes,credit_card,4,99,88,24528.47,4.141414141414141,4.888888888888889
2017-11,MG,cama_mesa_banho,credit_card,4,98,85,11320.050000000001,3.693877551020408,12.153061224489797
2018-01,RJ,cama_mesa_banho,credit_card,4,98,84,11246.699999999999,3.5,14.326530612244898
2017-09,SP,moveis_decoracao,credit_card,4,98,78,8018.76,4.3061224489795915,4.816326530612245
2017-09,SP,brinquedos,credit_card,4,96,90,10458.89,4.28125,5.1875
2018-01,MG,cama_mesa_banho,credit_card,4,96,80,10045.96,3.8333333333333335,7.916666666666667
2017-02,SP,moveis_decoracao,credit_card,4,96,79,9215.83,3.8229166666666665,5.6875
2018-01,SP,telefonia,credit_card,4,96,87,4891.76,3.9479166666666665,4.489583333333333
2017-11,SP,perfumaria,credit_card,4,95,90,11021.720000000001,4.126315789473685,5.684210526315789
2018-04,SP,brinquedos,credit_card,4,94,92,11881.210000000001,4.297872340425532,3.8404255319148937
2017-09,SP,beleza_saude,credit_card,4,93,86,13862.800000000003,4.333333333333333,4.752688172043011
2018-03,SP,brinquedos,credit_card,4,93,88,11116.42,3.913978494623656,5.333333333333333
2018-05,RJ,relogios_presentes,credit_card,4,92,82,15365.830000000002,3.7934782608695654,9.369565217391305
2018-05,SP,perfumaria,credit_card,4,92,81,12168.270000000004,4.217391304347826,4.8478260869565215
2017-11,SP,automotivo,credit_card,4,92,84,12158.230000000001,4.206521739130435,5.75
2017-06,SP,esporte_lazer,credit_card,4,92,85,10798.209999999997,4.423913043478261,6.141304347826087
2017-11,SP,telefonia,credit_card,4,92,85,6299.259999999999,3.7717391304347827,4.934782608695652
2018-01,SP,informatica_acessorios,boleto,4,91,70,12348.17,3.912087912087912,6.472527472527473
2018-08,SP,perfumaria,credit_card,4,91,86,11506.22,4.043956043956044,3.9450549450549453
2017-05,SP,esporte_lazer,credit_card,4,91,75,11078.83,4.230769230769231,6.406593406593407
2018-03,SP,perfumaria,credit_card,4,90,82,10643.129999999997,3.933333333333333,7.333333333333333
2017-10,RJ,cama_mesa_banho,credit_card,4,90,72,10080.25,3.8555555555555556,9.733333333333333
2018-04,SP,telefonia,credit_card,4,90,82,5503.0999999999985,3.811111111111111,2.7222222222222223
2017-05,SP,informatica_acessorios,credit_card,4,89,66,9940.029999999999,4.112359550561798,4.910112359550562
2017-09,SP,utilidades_domesticas,credit_card,4,89,75,8340.68,4.280898876404494,4.146067415730337
2018-02,SP,relogios_presentes,credit_card,4,88,86,17351.66,3.8181818181818183,8.136363636363637
2017-12,SP,automotivo,credit_card,4,88,83,12239.189999999999,4.295454545454546,5.181818181818182
2017-05,SP,beleza_saude,credit_card,4,88,83,11641.45,4.2727272727272725,4.068181818181818
2017-11,SP,cool_stuff,credit_card,4,87,86,15476.689999999999,4.402298850574713,5.2298850574712645
2018-07,SP,beleza_saude,boleto,4,87,75,8475.099999999999,4.0344827586206895,3.4482758620689653
2018-03,SP,cama_mesa_banho,boleto,4,87,63,7732.8499999999985,3.67816091954023,6.9655172413793105
2018-01,SP,automotivo,credit_card,4,86,78,13588.989999999998,4.4186046511627906,4.534883720930233
2018-01,SP,cool_stuff,credit_card,4,86,85,12286.31,4.1976744186046515,4.8023255813953485
2018-06,SP,beleza_saude,boleto,4,86,74,7872.030000000001,4.406976744186046,3.6744186046511627
2018-01,SP,eletronicos,credit_card,4,86,84,3828.4400000000005,4.104651162790698,5.732558139534884
2018-01,SP,cama_mesa_banho,boleto,4,85,70,8060.55,4.094117647058823,4.847058823529411
2017-12,SP,telefonia,credit_card,4,85,76,3862.2500000000005,4.211764705882353,4.129411764705883
2017-05,SP,moveis_decoracao,credit_card,4,84,76,11144.710000000001,3.7142857142857144,6.619047619047619
2017-10,SP,brinquedos,credit_card,4,84,82,11006.05,4.059523809523809,5.226190476190476
2017-11,RJ,moveis_decoracao,credit_card,4,84,58,8838.820000000003,3.5833333333333335,15.404761904761905
2017-12,SP,ferramentas_jardim,credit_card,4,84,65,8457.980000000001,4.428571428571429,8.738095238095237
2018-04,SP,bebes,credit_card,4,83,78,14099.079999999998,4.0843373493975905,3.8674698795180724
2018-03,SP,cool_stuff,credit_card,4,83,73,11128.000000000002,4.0120481927710845,5.433734939759036
2018-07,RJ,cama_mesa_banho,credit_card,4,83,67,7892.05,4.542168674698795,5.975903614457831
2018-08,SP,cama_mesa_banho,boleto,4,83,68,7862.66,4.385542168674699,4.518072289156627
2018-02,SP,eletronicos,credit_card,4,83,76,4863.890000000001,4.0843373493975905,8.349397590361447
2018-03,SP,bebes,credit_card,4,82,76,14418.859999999999,4.024390243902439,5.378048780487805
2018-01,RJ,informatica_acessorios,credit_card,4,82,72,10970.93,3.7560975609756095,15.463414634146341
2018-05,SP,ferramentas_jardim,credit_card,4,82,67,9207.169999999998,4.304878048780488,6.2317073170731705
2017-09,SP,relogios_presentes,credit_card,4,81,74,13370.03,4.45679012345679,4.098765432098766
2017-06,SP,beleza_saude,credit_card,4,81,73,8036.51,4.246913580246914,5.296296296296297
2018-05,SP,brinquedos,credit_card,4,80,78,13777.64,4.3875,4.475
2018-04,SP,ferramentas_jardim,credit_card,4,80,73,13017.240000000002,4.3,4.15
2018-08,SP,bebes,credit_card,4,80,75,10608.16,3.9,3.175
2017-10,SP,informatica_acessorios,credit_card,4,80,58,10276.369999999999,4.25,3.75
2018-07,SP,bebes,credit_card,4,80,73,8584.2,4.025,3.675
2018-08,SP,construcao_ferramentas_construcao,credit_card,4,79,60,14208.76,4.139240506329114,4.405063291139241
2017-12,SP,informatica_acessorios,credit_card,4,79,65,12363.920000000002,3.8607594936708862,6.113924050632911
2018-04,RJ,cama_mesa_banho,credit_card,4,79,61,10995.85,3.8734177215189876,12.354430379746836
2017-12,SP,papelaria,credit_card,4,79,73,8476.35,4.417721518987341,6.1645569620253164
2018-02,RJ,cama_mesa_banho,credit_card,4,79,68,7744.360000000001,3.050632911392405,17.11392405063291
2018-03,MG,cama_mesa_banho,credit_card,4,78,65,9171.91,3.269230769230769,14.782051282051283
2017-10,SP,utilidades_domesticas,credit_card,4,78,70,7133.870000000002,4.243589743589744,4.384615384615385
2018-06,SP,papelaria,credit_card,4,78,65,6294.4,4.256410256410256,3.551282051282051
2018-08,SP,pet_shop,credit_card,4,77,64,9950.42,4.636363636363637,2.8701298701298703
2018-02,SP,perfumaria,credit_card,4,77,71,9007.960000000001,4.233766233766234,6.662337662337662
2018-05,SP,telefonia,credit_card,4,77,74,8612.81,4.025974025974026,4.025974025974026
2017-06,SP,moveis_decoracao,credit_card,4,77,61,7657.389999999999,4.311688311688312,5.1688311688311686
2017-01,SP,moveis_decoracao,credit_card,4,77,51,6261.4800000000005,3.792207792207792,5.688311688311688
2017-10,SP,cool_stuff,credit_card,4,76,73,13024.71,4.2368421052631575,4.828947368421052
2018-08,SP,telefonia,credit_card,4,76,72,10530.750000000002,3.960526315789474,3.1052631578947367
2018-03,SP,eletronicos,credit_card,4,76,69,3015.59,4.171052631578948,5.592105263157895
2017-07,RJ,cama_mesa_banho,credit_card,4,75,65,9014.83,4.08,9.226666666666667
2017-12,RJ,cama_mesa_banho,credit_card,4,75,59,8564.56,3.2266666666666666,18.986666666666668
2018-07,SP,perfumaria,credit_card,4,75,60,7727.360000000001,4.72,3.453333333333333
2018-08,MG,beleza_saude,credit_card,4,74,69,11425.249999999998,4.337837837837838,4.986486486486487
2018-05,MG,cama_mesa_banho,credit_card,4,74,61,9780.0,3.9594594594594597,10.608108108108109
2018-03,RJ,informatica_acessorios,credit_card,4,74,65,9350.74,3.7162162162162162,17.68918918918919
2018-06,MG,utilidades_domesticas,credit_card,4,74,55,8811.29,3.6486486486486487,5.256756756756757
2018-01,SP,perfumaria,credit_card,4,74,70,7540.61,4.04054054054054,8.013513513513514
2018-05,SP,eletronicos,credit_card,4,74,71,6876.589999999999,4.3108108108108105,3.7027027027027026
2018-06,SP,bebes,credit_card,4,73,67,17864.95,4.36986301369863,3.6301369863013697
2018-06,RJ,cama_mesa_banho,credit_card,4,73,64,7692.290000000001,3.6575342465753424,8.479452054794521
2017-07,SP,cool_stuff,credit_card,4,72,70,12872.789999999999,4.222222222222222,4.097222222222222
2017-12,SP,perfumaria,credit_card,4,72,71,10163.25,4.180555555555555,5.902777777777778
2017-11,RJ,esporte_lazer,credit_card,4,72,61,9646.310000000001,3.763888888888889,12.36111111111111
2018-06,MG,cama_mesa_banho,credit_card,4,72,60,8728.95,3.8333333333333335,6.819444444444445
2018-05,RJ,beleza_saude,credit_card,4,71,66,11050.030000000004,4.338028169014085,9.47887323943662
2017-05,SP,cool_stuff,credit_card,4,71,68,9137.140000000001,4.253521126760563,4.830985915492958
2018-06,RJ,beleza_saude,credit_card,4,71,65,8725.089999999998,4.47887323943662,6.098591549295775
2018-08,SP,papelaria,credit_card,4,71,64,8010.349999999999,4.591549295774648,3.2535211267605635
2017-11,SP,fashion_bolsas_e_acessorios,credit_card,4,71,63,5133.410000000001,3.4225352112676055,5.28169014084507
2018-08,RJ,beleza_saude,credit_card,4,70,61,13210.269999999999,4.257142857142857,4.814285714285714
2018-02,RJ,beleza_saude,credit_card,4,70,62,10486.98,3.9571428571428573,12.82857142857143
2017-11,MG,beleza_saude,credit_card,4,70,57,9932.86,4.371428571428571,8.842857142857143
2018-02,RJ,esporte_lazer,credit_card,4,70,62,9558.980000000001,3.0,19.65714285714286
2018-06,SP,brinquedos,credit_card,4,70,63,7411.610000000001,4.271428571428571,3.5714285714285716
2018-05,SP,cama_mesa_banho,boleto,4,70,54,6734.7,4.214285714285714,5.742857142857143
2018-03,SP,esporte_lazer,boleto,4,70,67,6650.44,4.085714285714285,5.814285714285714
2018-04,RJ,relogios_presentes,credit_card,4,69,61,12957.710000000001,4.115942028985507,8.478260869565217
2018-03,MG,beleza_saude,credit_card,4,69,66,12947.93,3.536231884057971,16.028985507246375
2018-03,SP,ferramentas_jardim,credit_card,4,69,57,10727.539999999999,3.927536231884058,7.2898550724637685
2018-06,SP,pet_shop,credit_card,4,69,60,8592.470000000001,4.333333333333333,3.7246376811594204
2018-05,RJ,utilidades_domesticas,credit_card,4,69,56,8407.12,3.869565217391304,9.681159420289855
2017-09,RJ,cama_mesa_banho,credit_card,4,69,59,7698.979999999999,4.202898550724638,10.318840579710145
2018-07,MG,beleza_saude,credit_card,4,68,61,15231.449999999997,4.176470588235294,4.955882352941177
2017-12,SP,cool_stuff,credit_card,4,68,60,12873.79,4.205882352941177,5.882352941176471
2018-01,MG,informatica_acessorios,credit_card,4,68,56,8447.44,3.9411764705882355,8.926470588235293
2017-11,MG,ferramentas_jardim,credit_card,4,68,56,6146.200000000001,4.073529411764706,11.102941176470589
2017-11,SP,moveis_decoracao,boleto,4,68,54,5512.63,3.676470588235294,6.264705882352941
2017-08,SP,cool_stuff,credit_card,4,67,64,11078.410000000002,4.492537313432836,3.5522388059701493
2018-06,MG,beleza_saude,credit_card,4,67,63,10820.35,4.432835820895522,5.537313432835821
2018-03,RJ,esporte_lazer,credit_card,4,67,63,10526.5,3.1194029850746268,20.059701492537314
2018-07,SP,telefonia,credit_card,4,67,61,8787.52,4.208955223880597,4.223880597014926
2017-11,RJ,ferramentas_jardim,credit_card,4,67,54,7353.919999999999,3.2686567164179103,16.611940298507463
2018-04,SP,esporte_lazer,boleto,4,67,59,6718.48,4.477611940298507,3.208955223880597
2018-03,MG,moveis_decoracao,credit_card,4,67,49,6398.0,3.5223880597014925,11.164179104477611
2018-05,SP,beleza_saude,boleto,4,67,63,6233.500000000001,3.91044776119403,5.402985074626866
2017-10,SP,telefonia,credit_card,4,67,61,5998.780000000001,4.298507462686567,2.791044776119403
2017-11,RJ,brinquedos,credit_card,4,66,61,12301.009999999998,3.909090909090909,10.424242424242424
2018-07,SP,ferramentas_jardim,credit_card,4,66,48,11204.32,4.0,3.3181818181818183
2018-04,SP,informatica_acessorios,boleto,4,66,50,10711.79,3.515151515151515,4.636363636363637
2017-07,MG,cama_mesa_banho,credit_card,4,66,53,10421.4,3.621212121212121,8.848484848484848
2018-03,SP,moveis_decoracao,boleto,4,66,44,7862.1900000000005,3.696969696969697,5.924242424242424
2018-02,MG,beleza_saude,credit_card,4,65,62,12305.23,4.584615384615384,10.384615384615385
